ID_Appels,Date,Province,Municipalite-arrondissement,Region,Age,Genre,Mode de communication,Langue
97867499,2022-02-01,QC,Mercier—Hochelaga-Maisonneuve,Montréal,74,Homme,Appels,Français
97860653,2022-02-01,QC,Montréal-Nord,Montréal,50,Homme,Appels,Français
97864256,2022-02-01,QC,Côte-des-Neiges—Notre-Dame-de-Grâce,Montréal,44,Homme,Appels,Français
97870751,2022-02-01,QC,Verdun,Montréal,61,Homme,Appels,Français
97866333,2022-02-01,QC,Inconnu-Montréal,Montréal,,Homme,Appels,Français
97851707,2022-02-01,QC,Anjou,Montréal,50,Femme,Appels,Anglais
97945514,2022-02-02,QC,Anjou,Montréal,37,Femme,Appels,Français
97930057,2022-02-02,QC,Saint-Léonard,Montréal,38,Femme,Appels,Français
97939300,2022-02-02,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,85,Femme,Appels,Français
97911916,2022-02-02,QC,Côte-Saint-Luc,Montréal,32,Femme,Clavardage,Français
97922121,2022-02-02,QC,Verdun,Montréal,71,Homme,Appels,Français
97922864,2022-02-02,QC,Saint-Laurent,Montréal,35,Homme,Appels,Français
97923891,2022-02-02,QC,Saint-Laurent,Montréal,35,Homme,Appels,Français
97936820,2022-02-02,QC,Saint-Léonard,Montréal,34,Homme,Appels,Français
97919362,2022-02-02,QC,Inconnu-Montréal,Montréal,,Homme,Appels,Français
97937612,2022-02-02,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,,Famille/Couple/Groupes,Appels,Français
97938575,2022-02-02,QC,Anjou,Montréal,,Famille/Couple/Groupes,Appels,Français
97929601,2022-02-02,QC,Ville-Marie,Montréal,37,Famille/Couple/Groupes,Appels,Français
97972679,2022-02-03,QC,Montréal-Nord,Montréal,,Femme,Appels,Français
97980730,2022-02-03,QC,Ville-Marie,Montréal,28,Femme,Appels,Français
97965460,2022-02-03,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,85,Femme,Appels,Français
97985861,2022-02-03,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,36,Femme,Appels,Français
97966033,2022-02-03,QC,Ahuntsic-Cartierville,Montréal,20,Femme,Appels,Français
97978823,2022-02-03,QC,Saint-Léonard,Montréal,60,Homme,Appels,Français
97970453,2022-02-03,QC,Rosemont—La Petite-Patrie,Montréal,,Homme,Appels,Français
97969544,2022-02-03,QC,Rosemont—La Petite-Patrie,Montréal,12,Famille/Couple/Groupes,Appels,Français
97977800,2022-02-03,QC,Verdun,Montréal,60,Famille/Couple/Groupes,Appels,Français
97987314,2022-02-03,QC,Le Plateau-Mont-Royal,Montréal,54,Homme,Appels,Anglais
98021256,2022-02-04,QC,Le Plateau-Mont-Royal,Montréal,21,Femme,Appels,Français
98029399,2022-02-04,QC,Saint-Laurent,Montréal,44,Femme,Appels,Français
98026828,2022-02-04,QC,Ville-Marie,Montréal,44,Femme,Appels,Français
98012385,2022-02-04,QC,Côte-des-Neiges—Notre-Dame-de-Grâce,Montréal,60,Femme,Appels,Français
98035440,2022-02-04,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,25,Femme,Appels,Français
98024636,2022-02-04,QC,Mercier—Hochelaga-Maisonneuve,Montréal,22,Femme,Appels,Français
98017290,2022-02-04,QC,Rosemont—La Petite-Patrie,Montréal,,Homme,Clavardage,Français
98030064,2022-02-04,QC,Rosemont—La Petite-Patrie,Montréal,39,Homme,Appels,Français
98015849,2022-02-04,QC,Ville-Marie,Montréal,31,Homme,Appels,Français
98019709,2022-02-04,QC,Rivière-des-Prairies—Pointe-aux-Trembles,Montréal,16 - 50,Famille/Couple/Groupes,Appels,Français
98025863,2022-02-04,QC,Saint-Laurent,Montréal,34,Famille/Couple/Groupes,Appels,Français
98031525,2022-02-04,QC,Le Sud-Ouest,Montréal,17,Homme,Appels,Anglais
98034090,2022-02-04,QC,LaSalle,Montréal,62,Homme,Appels,Anglais
98029604,2022-02-04,QC,LaSalle,Montréal,33,Femme,Clavardage,Anglais
98013519,2022-02-04,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,65,Femme,Appels,Anglais
98060821,2022-02-05,QC,Saint-Léonard,Montréal,54,Femme,Appels,Français
98055617,2022-02-05,QC,Mercier—Hochelaga-Maisonneuve,Montréal,25,Famille/Couple/Groupes,Appels,Français
98082983,2022-02-06,QC,Côte-des-Neiges—Notre-Dame-de-Grâce,Montréal,,Femme,Appels,Français
98084349,2022-02-06,QC,Montréal-Nord,Montréal,29,Femme,Appels,Français
98102450,2022-02-07,QC,Le Sud-Ouest,Montréal,,Femme,Appels,Français
98120578,2022-02-07,QC,Anjou,Montréal,64,Femme,Appels,Français
98112148,2022-02-07,QC,Le Sud-Ouest,Montréal,38,Femme,Appels,Français
98119405,2022-02-07,QC,Rivière-des-Prairies—Pointe-aux-Trembles,Montréal,21,Femme,Appels,Français
98111597,2022-02-07,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,41,Femme,Appels,Français
98116853,2022-02-07,QC,Mercier—Hochelaga-Maisonneuve,Montréal,40,Femme,Appels,Français
98123022,2022-02-07,QC,Montréal-Nord,Montréal,65,Femme,Appels,Français
98116606,2022-02-07,QC,Lachine,Montréal,30,Femme,Clavardage,Français
98106299,2022-02-07,QC,Montréal-Nord,Montréal,44,Homme,Appels,Français
98111871,2022-02-07,QC,Rosemont—La Petite-Patrie,Montréal,33,Homme,Appels,Français
98117659,2022-02-07,QC,Rosemont—La Petite-Patrie,Montréal,42,Homme,Appels,Français
98118003,2022-02-07,QC,Rosemont—La Petite-Patrie,Montréal,61,Homme,Appels,Français
98133056,2022-02-07,QC,Ville-Marie,Montréal,45,Homme,Appels,Français
98110209,2022-02-07,QC,Saint-Léonard,Montréal,60,Homme,Appels,Français
98127150,2022-02-07,QC,Le Sud-Ouest,Montréal,50,Homme,Appels,Anglais
98113215,2022-02-07,QC,Ville-Marie,Montréal,21,Femme,Appels,Anglais
98164682,2022-02-08,QC,Côte-Saint-Luc,Montréal,,Femme,Appels,Français
98181531,2022-02-08,QC,Anjou,Montréal,40,Femme,Appels,Français
98159871,2022-02-08,QC,Le Sud-Ouest,Montréal,48,Femme,Appels,Français
98172254,2022-02-08,QC,Côte-des-Neiges—Notre-Dame-de-Grâce,Montréal,22,Femme,Appels,Français
98170497,2022-02-08,QC,Rivière-des-Prairies—Pointe-aux-Trembles,Montréal,72,Femme,Appels,Français
98173963,2022-02-08,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,30,Femme,Appels,Français
98177384,2022-02-08,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,24,Femme,Appels,Français
98154297,2022-02-08,QC,Rosemont—La Petite-Patrie,Montréal,48,Femme,Appels,Français
98173436,2022-02-08,QC,Mercier—Hochelaga-Maisonneuve,Montréal,40,Femme,Appels,Français
98154691,2022-02-08,QC,Montréal-Nord,Montréal,51,Femme,Appels,Français
98172406,2022-02-08,QC,Ahuntsic-Cartierville,Montréal,64,Homme,Clavardage,Français
98174385,2022-02-08,QC,Montréal-Nord,Montréal,44,Homme,Appels,Français
98164120,2022-02-08,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,30,Homme,Appels,Français
98165887,2022-02-08,QC,Ville-Marie,Montréal,30,Homme,Appels,Français
98155571,2022-02-08,QC,Rivière-des-Prairies—Pointe-aux-Trembles,Montréal,43,Homme,Appels,Français
98159897,2022-02-08,QC,LaSalle,Montréal,,Famille/Couple/Groupes,Appels,Anglais
98172752,2022-02-08,QC,Dollard-Des Ormeaux,Montréal,63,Homme,Appels,Anglais
98159922,2022-02-08,QC,LaSalle,Montréal,37,Femme,Clavardage,Anglais
98207586,2022-02-09,QC,Lachine,Montréal,,Femme,Appels,Français
98204973,2022-02-09,QC,LaSalle,Montréal,29,Femme,Appels,Français
98203155,2022-02-09,QC,Saint-Léonard,Montréal,21,Femme,Appels,Français
98227412,2022-02-09,QC,Saint-Léonard,Montréal,55,Femme,Appels,Français
98218375,2022-02-09,QC,Mercier—Hochelaga-Maisonneuve,Montréal,23,Femme,Appels,Français
98203655,2022-02-09,QC,Montréal-Nord,Montréal,2,Homme,Appels,Français
98225990,2022-02-09,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,40,Homme,Appels,Français
98208253,2022-02-09,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,,Homme,Appels,Français
98216411,2022-02-09,QC,Ville-Marie,Montréal,37,Famille/Couple/Groupes,Appels,Français
98219636,2022-02-09,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,30,Famille/Couple/Groupes,Appels,Français
98265314,2022-02-10,QC,LaSalle,Montréal,,Femme,Appels,Français
98274034,2022-02-10,QC,Saint-Laurent,Montréal,31,Femme,Appels,Français
98255719,2022-02-10,QC,Saint-Léonard,Montréal,55,Femme,Appels,Français
98271386,2022-02-10,QC,Ville-Marie,Montréal,39,Femme,Appels,Français
98271912,2022-02-10,QC,Ville-Marie,Montréal,22,Femme,Appels,Français
98265264,2022-02-10,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,45,Femme,Appels,Français
98250902,2022-02-10,QC,Mercier—Hochelaga-Maisonneuve,Montréal,56,Femme,Appels,Français
98247442,2022-02-10,QC,Montréal-Nord,Montréal,33,Femme,Appels,Français
98249854,2022-02-10,QC,Montréal-Nord,Montréal,33,Femme,Appels,Français
98257701,2022-02-10,QC,Montréal-Nord,Montréal,69,Femme,Appels,Français
98252442,2022-02-10,QC,Rosemont—La Petite-Patrie,Montréal,48,Homme,Clavardage,Français
98268489,2022-02-10,QC,Mercier—Hochelaga-Maisonneuve,Montréal,62,Homme,Appels,Français
98263994,2022-02-10,QC,Rosemont—La Petite-Patrie,Montréal,61,Homme,Appels,Français
98273006,2022-02-10,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,50,Homme,Appels,Français
98266614,2022-02-10,QC,Ahuntsic-Cartierville,Montréal,32,Homme,Appels,Français
98254112,2022-02-10,QC,Verdun,Montréal,71,Homme,Appels,Français
98266176,2022-02-10,QC,Mercier—Hochelaga-Maisonneuve,Montréal,,Famille/Couple/Groupes,Appels,Français
98251361,2022-02-10,QC,Côte-des-Neiges—Notre-Dame-de-Grâce,Montréal,20,Homme,Appels,Anglais
98274581,2022-02-10,QC,Ville-Marie,Montréal,,Homme,Appels,Anglais
98253712,2022-02-10,QC,Le Plateau-Mont-Royal,Montréal,35,Femme,Appels,Anglais
98255639,2022-02-10,QC,Ville-Marie,Montréal,37,Femme,Appels,Anglais
98297655,2022-02-11,QC,Lachine,Montréal,53,Femme,Appels,Français
98315843,2022-02-11,QC,Saint-Léonard,Montréal,68,Femme,Appels,Français
98299697,2022-02-11,QC,Mercier—Hochelaga-Maisonneuve,Montréal,26,Femme,Appels,Français
98307106,2022-02-11,QC,Mercier—Hochelaga-Maisonneuve,Montréal,34,Femme,Appels,Français
98318707,2022-02-11,QC,Anjou,Montréal,36,Homme,Appels,Français
98308292,2022-02-11,QC,Mercier—Hochelaga-Maisonneuve,Montréal,,Famille/Couple/Groupes,Appels,Français
98309613,2022-02-11,QC,Mercier—Hochelaga-Maisonneuve,Montréal,,Famille/Couple/Groupes,Appels,Français
98297679,2022-02-11,QC,Dorval,Montréal,60,Femme,Appels,Anglais
98296815,2022-02-11,QC,Saint-Laurent,Montréal,,Femme,Appels,Anglais
98358306,2022-02-12,QC,Rosemont—La Petite-Patrie,Montréal,58,Homme,Appels,Français
98362355,2022-02-12,QC,Ville-Marie,Montréal,64,Homme,Appels,Anglais
98386258,2022-02-13,QC,LaSalle,Montréal,63,Femme,Appels,Français
98389812,2022-02-13,QC,Ahuntsic-Cartierville,Montréal,53,Femme,Appels,Français
98389722,2022-02-13,QC,Montréal-Nord,Montréal,30,Femme,Appels,Français
98387250,2022-02-13,QC,Ahuntsic-Cartierville,Montréal,66,Homme,Clavardage,Anglais
98384868,2022-02-13,QC,Inconnu-Montréal,Montréal,80,Femme,Clavardage,Anglais
98411361,2022-02-14,QC,Le Plateau-Mont-Royal,Montréal,35,Femme,Appels,Français
98424628,2022-02-14,QC,Le Plateau-Mont-Royal,Montréal,43,Femme,Appels,Français
98404793,2022-02-14,QC,Ahuntsic-Cartierville,Montréal,84,Femme,Appels,Français
98429429,2022-02-14,QC,Mercier—Hochelaga-Maisonneuve,Montréal,62,Homme,Appels,Français
98407394,2022-02-14,QC,Rosemont—La Petite-Patrie,Montréal,60,Homme,Appels,Français
98411308,2022-02-14,QC,Rosemont—La Petite-Patrie,Montréal,56,Homme,Appels,Français
98427706,2022-02-14,QC,Rivière-des-Prairies—Pointe-aux-Trembles,Montréal,57,Homme,Appels,Français
98405250,2022-02-14,QC,Ahuntsic-Cartierville,Montréal,,Homme,Appels,Français
98417482,2022-02-14,QC,Ville-Marie,Montréal,,Famille/Couple/Groupes,Appels,Français
98416186,2022-02-14,QC,Le Plateau-Mont-Royal,Montréal,23,Homme,Clavardage,Anglais
98414927,2022-02-14,QC,Saint-Laurent,Montréal,29,Homme,Appels,Anglais
98451128,2022-02-15,QC,Côte-des-Neiges—Notre-Dame-de-Grâce,Montréal,25,Femme,Appels,Français
98471848,2022-02-15,QC,Montréal-Nord,Montréal,35,Femme,Appels,Français
98464527,2022-02-15,QC,Montréal-Nord,Montréal,64,Homme,Clavardage,Français
98470726,2022-02-15,QC,Le Plateau-Mont-Royal,Montréal,56,Homme,Clavardage,Français
98454685,2022-02-15,QC,Rosemont—La Petite-Patrie,Montréal,46,Homme,Appels,Français
98451394,2022-02-15,QC,Saint-Léonard,Montréal,50,Homme,Appels,Français
98471880,2022-02-15,QC,Westmount,Montréal,38,Homme,Appels,Français
98456546,2022-02-15,QC,Le Plateau-Mont-Royal,Montréal,45,Famille/Couple/Groupes,Appels,Français
98459698,2022-02-15,QC,Ahuntsic-Cartierville,Montréal,58,Famille/Couple/Groupes,Appels,Français
98476474,2022-02-15,QC,Inconnu-Montréal,Montréal,53,Femme,Appels,Anglais
98520337,2022-02-16,QC,Lachine,Montréal,43,Femme,Appels,Français
98514536,2022-02-16,QC,Saint-Laurent,Montréal,92,Femme,Appels,Français
98508152,2022-02-16,QC,Côte-des-Neiges—Notre-Dame-de-Grâce,Montréal,70,Femme,Appels,Français
98501820,2022-02-16,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,85,Femme,Appels,Français
98514237,2022-02-16,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,80,Femme,Appels,Français
98519399,2022-02-16,QC,Rosemont—La Petite-Patrie,Montréal,41,Femme,Appels,Français
98500858,2022-02-16,QC,Montréal-Nord,Montréal,69,Femme,Appels,Français
98520834,2022-02-16,QC,Mercier—Hochelaga-Maisonneuve,Montréal,33,Femme,Clavardage,Français
98519319,2022-02-16,QC,Montréal-Nord,Montréal,59,Homme,Appels,Français
98498107,2022-02-16,QC,Rosemont—La Petite-Patrie,Montréal,48,Homme,Appels,Français
98501539,2022-02-16,QC,Rosemont—La Petite-Patrie,Montréal,42,Homme,Appels,Français
98521049,2022-02-16,QC,Rosemont—La Petite-Patrie,Montréal,50,Homme,Appels,Français
98525703,2022-02-16,QC,Rosemont—La Petite-Patrie,Montréal,37,Homme,Appels,Français
98499537,2022-02-16,QC,Ville-Marie,Montréal,57,Homme,Appels,Français
98503225,2022-02-16,QC,Le Sud-Ouest,Montréal,67,Homme,Appels,Français
98496937,2022-02-16,QC,Dollard-Des Ormeaux,Montréal,35,Homme,Appels,Français
98505136,2022-02-16,QC,Dollard-Des Ormeaux,Montréal,63,Homme,Appels,Anglais
98544545,2022-02-17,QC,Inconnu-Montréal,Montréal,,Femme,Appels,Français
98552199,2022-02-17,QC,Montréal-Nord,Montréal,,Femme,Appels,Français
98559001,2022-02-17,QC,Verdun,Montréal,55,Femme,Appels,Français
98560319,2022-02-17,QC,Verdun,Montréal,2,Femme,Appels,Français
98569329,2022-02-17,QC,Le Sud-Ouest,Montréal,20,Femme,Appels,Français
98546062,2022-02-17,QC,Saint-Léonard,Montréal,45,Femme,Appels,Français
98553427,2022-02-17,QC,Côte-des-Neiges—Notre-Dame-de-Grâce,Montréal,40,Femme,Appels,Français
98552449,2022-02-17,QC,Mercier—Hochelaga-Maisonneuve,Montréal,66,Femme,Appels,Français
98563385,2022-02-17,QC,Montréal-Nord,Montréal,69,Femme,Appels,Français
98543939,2022-02-17,QC,Mont-Royal,Montréal,90,Femme,Clavardage,Français
98559244,2022-02-17,QC,Mercier—Hochelaga-Maisonneuve,Montréal,58,Homme,Appels,Français
98566699,2022-02-17,QC,Mercier—Hochelaga-Maisonneuve,Montréal,52,Homme,Appels,Français
98549240,2022-02-17,QC,Montréal-Nord,Montréal,27,Homme,Appels,Français
98562001,2022-02-17,QC,Ahuntsic-Cartierville,Montréal,65,Homme,Appels,Français
98549944,2022-02-17,QC,Côte-des-Neiges—Notre-Dame-de-Grâce,Montréal,54,Homme,Appels,Anglais
98552014,2022-02-17,QC,Côte-des-Neiges—Notre-Dame-de-Grâce,Montréal,29,Femme,Appels,Anglais
98556733,2022-02-17,QC,Le Sud-Ouest,Montréal,55,Femme,Appels,Anglais
98609076,2022-02-18,QC,Rosemont—La Petite-Patrie,Montréal,,Femme,Appels,Français
98594211,2022-02-18,QC,Rosemont—La Petite-Patrie,Montréal,30,Femme,Appels,Français
98596430,2022-02-18,QC,Mercier—Hochelaga-Maisonneuve,Montréal,30,Femme,Appels,Français
98589290,2022-02-18,QC,Rosemont—La Petite-Patrie,Montréal,65,Homme,Appels,Français
98599230,2022-02-18,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,40,Homme,Appels,Français
98602125,2022-02-18,QC,Ahuntsic-Cartierville,Montréal,70,Homme,Appels,Français
98590730,2022-02-18,QC,Montréal-Nord,Montréal,64,Famille/Couple/Groupes,Appels,Français
98588769,2022-02-18,QC,Saint-Léonard,Montréal,26,Homme,Appels,Anglais
98589596,2022-02-18,QC,Le Plateau-Mont-Royal,Montréal,55,Homme,Appels,Anglais
98640019,2022-02-19,QC,Saint-Laurent,Montréal,58,Homme,Appels,Français
98632662,2022-02-19,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,68,Famille/Couple/Groupes,Appels,Français
98666397,2022-02-20,QC,Ahuntsic-Cartierville,Montréal,40,Femme,Appels,Français
98657438,2022-02-20,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,43,Homme,Appels,Français
98657452,2022-02-20,QC,Lachine,Montréal,35,Homme,Appels,Français
98659189,2022-02-20,QC,Montréal-Nord,Montréal,,Famille/Couple/Groupes,Appels,Français
98662454,2022-02-20,QC,Rosemont—La Petite-Patrie,Montréal,62,Femme,Appels,Anglais
98662669,2022-02-20,QC,Rosemont—La Petite-Patrie,Montréal,62,Femme,Appels,Anglais
98694262,2022-02-21,QC,Saint-Léonard,Montréal,,Femme,Appels,Français
98684623,2022-02-21,QC,L'Île-Bizard—Sainte-Geneviève,Montréal,69,Femme,Appels,Français
98680388,2022-02-21,QC,Le Plateau-Mont-Royal,Montréal,82,Femme,Appels,Français
98697072,2022-02-21,QC,Côte-des-Neiges—Notre-Dame-de-Grâce,Montréal,27,Femme,Appels,Français
98681499,2022-02-21,QC,Rivière-des-Prairies—Pointe-aux-Trembles,Montréal,31,Femme,Appels,Français
98702554,2022-02-21,QC,Rivière-des-Prairies—Pointe-aux-Trembles,Montréal,42,Femme,Appels,Français
98680569,2022-02-21,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,59,Femme,Appels,Français
98700601,2022-02-21,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,24,Femme,Appels,Français
98681288,2022-02-21,QC,Ahuntsic-Cartierville,Montréal,33,Femme,Appels,Français
98691665,2022-02-21,QC,Mercier—Hochelaga-Maisonneuve,Montréal,49,Femme,Appels,Français
98694036,2022-02-21,QC,Mercier—Hochelaga-Maisonneuve,Montréal,21,Femme,Appels,Français
98684237,2022-02-21,QC,Montréal-Nord,Montréal,69,Femme,Appels,Français
98699939,2022-02-21,QC,Ville-Marie,Montréal,43,Femme,Clavardage,Français
98691626,2022-02-21,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,22,Homme,Appels,Français
98692760,2022-02-21,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,40,Homme,Appels,Français
98688173,2022-02-21,QC,Le Plateau-Mont-Royal,Montréal,52,Homme,Appels,Français
98688063,2022-02-21,QC,Le Sud-Ouest,Montréal,33,Homme,Appels,Français
98690479,2022-02-21,QC,Saint-Léonard,Montréal,55,Homme,Appels,Français
98695423,2022-02-21,QC,Inconnu-Montréal,Montréal,,Homme,Appels,Français
98682460,2022-02-21,QC,Ahuntsic-Cartierville,Montréal,37,Famille/Couple/Groupes,Appels,Français
98684663,2022-02-21,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,,Jai oublié de demander/Non disponible,Clavardage,Anglais
98691468,2022-02-21,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,,Famille/Couple/Groupes,Appels,Anglais
98693685,2022-02-21,QC,Villeray—Saint-Michel—Parc-Extension,Montréal,19,Femme,Appels,Anglais
98742852,2022-02-22,QC,LaSalle,Montréal,,Femme,Appels,Français
98731891,2022-02-22,QC,Anjou,Montréal,32,Femme,Appels,Français
98724918,2022-02-22,QC,Ahuntsic-Cartierville,Montréal,43,Femme,Appels,Français
98720380,2022-02-22,QC,Rosemont—La Petite-Patrie,Montréal,49,Femme,Appels,Français
98723571,2022-02-22,QC,Montréal-Nord,Montréal,53,Femme,Appels,Français
98746770,2022-02-22,QC,Montréal-Nord,Montréal,69,Femme,Appels,Français
98727668,2022-02-22,QC,Montréal-Nord,Montréal,39,Homme,Appels,Français
98739927,2022-02-22,QC,Montréal-Nord,Montréal,31,Homme,Appels,Français
98739242,2022-02-22,QC,Le Sud-Ouest,Montréal,37,Homme,Appels,Français
98731643,2022-02-22,QC,Rivière-des-Prairies—Pointe-aux-Trembles,Montréal,42,Homme,Appels,Français
98723477,2022-02-22,QC,Mercier—Hochelaga-Maisonneuve,Montréal,,Homme,Appels,Français
98720686,2022-02-22,QC,Ville-Marie,Montréal,40,Famille/Couple/Groupes,Appels,Français
98726111,2022-02-22,QC,LaSalle,Montréal,49,Homme,Appels,Anglais
98773217,2022-02-23,QC,Ahuntsic-Cartierville,Montréal,,Femme,Appels,Français
98774341,2022-02-23,QC,Côte-des-Neiges—Notre-Dame-de-Grâce,Montréal,,Femme,Appels,Français
98787460,2022-02-23,QC,Mercier—Hochelaga-Maisonneuve,Montréal,,Femme,Appels,Français
98767944,2022-02-23,QC,Le Sud-Ouest,Montréal,62,Femme,Appels,Français
98767237,2022-02-23,QC,Ville-Marie,Montréal,26,Femme,Appels,Français
98779948,2022-02-23,QC,Côte-des-Neiges—Notre-Dame-de-Grâce,Montréal,26,Femme,Appels,Français
98784623,2022-02-23,QC,Rivière-des-Prairies—Pointe-aux-Trembles,Montréal,73,Femme,Appels,Français
98780012,2022-02-23,QC,Rosemont—La Petite-Patrie,Montréal,49,Femme,Appels,Français
